2016-07-11,15:01:14,A,S,2257.1580,W,04310.2511,00.0,---.-,A,05.6,050.3,---.-,L03.5,+01.3,---.-
2016-07-11,15:01:16,A,S,2257.1580,W,04310.2511,00.0,---.-,A,05.5,050.1,---.-,L03.4,+01.8,---.-
2016-07-11,15:01:18,A,S,2257.1580,W,04310.2511,00.0,---.-,A,05.6,050.1,---.-,L03.7,+01.8,---.-
2016-07-11,15:01:20,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.0,049.7,---.-,L03.2,+02.5,---.-
2016-07-11,15:01:22,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.4,048.9,---.-,L03.4,+01.8,---.-
2016-07-11,15:01:24,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.7,048.4,---.-,L03.2,+02.6,---.-
2016-07-11,15:01:26,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.9,048.1,---.-,L03.1,+03.1,---.-
2016-07-11,15:01:28,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.9,047.0,---.-,L03.4,+01.3,---.-
2016-07-11,15:01:30,A,S,2257.1580,W,04310.2511,00.0,---.-,A,06.8,045.3,---.-,L03.4,+01.8,---.-
2016-07-11,15:01:32,A,S,2257.1580,W,04310.2512,00.0,269.9,A,06.7,043.4,133.4,L03.6,+01.2,-00.0
2016-07-11,15:01:34,A,S,2257.1579,W,04310.2513,00.0,298.4,A,06.9,040.6,102.1,L03.6,-01.2,-00.0
2016-07-11,15:01:36,A,S,2257.1578,W,04310.2513,00.0,317.3,A,07.2,037.9,080.5,Q03.6,+02.7,+00.0
2016-07-11,15:01:38,A,S,2257.1577,W,04310.2514,00.0,317.3,A,07.4,036.9,079.5,Q03.1,+02.6,+00.0
2016-07-11,15:01:40,A,S,2257.1576,W,04310.2514,00.0,325.3,A,07.1,037.8,072.4,Q03.2,+02.3,+00.0
2016-07-11,15:01:42,A,S,2257.1576,W,04310.2514,00.0,335.2,A,06.3,040.3,065.0,Q03.1,+02.8,+00.0
2016-07-11,15:01:44,A,S,2257.1576,W,04310.2514,00.0,342.9,A,05.9,043.5,060.5,Q03.4,+01.7,+00.0
2016-07-11,15:01:46,A,S,2257.1576,W,04310.2514,00.0,335.2,A,06.0,045.5,070.2,Q03.4,+01.7,+00.0
2016-07-11,15:01:48,A,S,2257.1576,W,04310.2514,00.0,000.0,A,06.7,048.0,048.0,Q03.5,+03.2,+00.0
2016-07-11,15:01:50,A,S,2257.1576,W,04310.2514,00.0,---.-,A,07.4,051.4,---.-,L03.4,+01.7,---.-
2016-07-11,15:01:52,A,S,2257.1576,W,04310.2514,00.0,---.-,A,08.0,055.5,---.-,L03.3,+02.6,---.-
2016-07-11,15:01:54,A,S,2257.1576,W,04310.2514,00.0,---.-,A,08.3,058.9,---.-,L03.4,+01.8,---.-
2016-07-11,15:01:56,A,S,2257.1576,W,04310.2514,00.0,---.-,A,08.3,061.8,---.-,L03.3,+02.1,---.-
2016-07-11,15:01:58,A,S,2257.1576,W,04310.2515,00.0,269.9,A,08.2,061.7,151.7,L03.4,+03.4,-00.0
2016-07-11,15:02:00,A,S,2257.1576,W,04310.2516,00.0,269.9,A,07.9,059.6,149.6,L03.6,-00.7,-00.0
2016-07-11,15:02:02,A,S,2257.1576,W,04310.2516,00.0,269.9,A,07.4,056.0,146.0,L03.3,+02.8,-00.0
2016-07-11,15:02:04,A,S,2257.1576,W,04310.2517,00.0,269.9,A,07.2,051.7,141.7,L03.7,+02.5,-00.0
2016-07-11,15:02:06,A,S,2257.1576,W,04310.2518,00.0,269.9,A,07.3,050.1,140.1,L03.6,+01.5,-00.0
2016-07-11,15:02:08,A,S,2257.1576,W,04310.2519,00.0,269.9,A,07.5,052.4,142.4,L03.4,+01.8,-00.0
2016-07-11,15:02:10,A,S,2257.1576,W,04310.2520,00.0,269.9,A,07.3,056.7,146.7,L03.7,+01.3,-00.0
2016-07-11,15:02:12,A,S,2257.1576,W,04310.2521,00.0,269.9,A,06.9,058.2,148.2,L03.2,+03.8,-00.0
